image,mask,label,split,class_id,class_name,subpixel,center_x,center_y,bbox_x1,bbox_y1,bbox_x2,bbox_y2
train/images/single_rgb_000578.png,train/masks/single_rgb_000578_mask.png,train/labels/single_rgb_000578.txt,train,1,square,B,111,36,106,31,116,41
train/images/single_rgb_000579.png,train/masks/single_rgb_000579_mask.png,train/labels/single_rgb_000579.txt,train,4,line_v,B,106,92,103,80,109,104
train/images/single_rgb_000580.png,train/masks/single_rgb_000580_mask.png,train/labels/single_rgb_000580.txt,train,4,line_v,R,29,36,26,17,32,55
train/images/single_rgb_000581.png,train/masks/single_rgb_000581_mask.png,train/labels/single_rgb_000581.txt,train,4,line_v,B,95,62,93,51,97,73
train/images/single_rgb_000582.png,train/masks/single_rgb_000582_mask.png,train/labels/single_rgb_000582.txt,train,1,square,R,32,70,24,62,40,78
train/images/single_rgb_000583.png,train/masks/single_rgb_000583_mask.png,train/labels/single_rgb_000583.txt,train,0,point,B,107,66,105,64,109,68
train/images/single_rgb_000584.png,train/masks/single_rgb_000584_mask.png,train/labels/single_rgb_000584.txt,train,3,line_h,G,65,94,49,91,81,97
train/images/single_rgb_000585.png,train/masks/single_rgb_000585_mask.png,train/labels/single_rgb_000585.txt,train,0,point,B,103,75,100,72,106,78
train/images/single_rgb_000586.png,train/masks/single_rgb_000586_mask.png,train/labels/single_rgb_000586.txt,train,1,square,R,23,77,15,69,31,85
train/images/single_rgb_000587.png,train/masks/single_rgb_000587_mask.png,train/labels/single_rgb_000587.txt,train,3,line_h,B,93,79,68,76,118,82
train/images/single_rgb_000588.png,train/masks/single_rgb_000588_mask.png,train/labels/single_rgb_000588.txt,train,2,circle,R,37,96,25,84,49,108
train/images/single_rgb_000589.png,train/masks/single_rgb_000589_mask.png,train/labels/single_rgb_000589.txt,train,1,square,B,93,41,86,34,100,48
train/images/single_rgb_000590.png,train/masks/single_rgb_000590_mask.png,train/labels/single_rgb_000590.txt,train,0,point,R,22,35,19,32,25,38
train/images/single_rgb_000591.png,train/masks/single_rgb_000591_mask.png,train/labels/single_rgb_000591.txt,train,0,point,R,38,65,34,61,42,69
train/images/single_rgb_000592.png,train/masks/single_rgb_000592_mask.png,train/labels/single_rgb_000592.txt,train,0,point,B,103,76,101,74,105,78
train/images/single_rgb_000593.png,train/masks/single_rgb_000593_mask.png,train/labels/single_rgb_000593.txt,train,3,line_h,G,56,84,28,81,84,87
train/images/single_rgb_000594.png,train/masks/single_rgb_000594_mask.png,train/labels/single_rgb_000594.txt,train,1,square,R,38,86,32,80,44,92
train/images/single_rgb_000595.png,train/masks/single_rgb_000595_mask.png,train/labels/single_rgb_000595.txt,train,1,square,G,67,85,61,79,73,91
train/images/single_rgb_000596.png,train/masks/single_rgb_000596_mask.png,train/labels/single_rgb_000596.txt,train,3,line_h,G,74,91,53,88,95,94
train/images/single_rgb_000597.png,train/masks/single_rgb_000597_mask.png,train/labels/single_rgb_000597.txt,train,4,line_v,G,75,83,73,58,77,108
train/images/single_rgb_000598.png,train/masks/single_rgb_000598_mask.png,train/labels/single_rgb_000598.txt,train,3,line_h,B,107,52,85,49,127,55
train/images/single_rgb_000599.png,train/masks/single_rgb_000599_mask.png,train/labels/single_rgb_000599.txt,train,0,point,B,107,55,103,51,111,59
train/images/single_rgb_000600.png,train/masks/single_rgb_000600_mask.png,train/labels/single_rgb_000600.txt,train,4,line_v,G,63,43,61,25,65,61
train/images/single_rgb_000601.png,train/masks/single_rgb_000601_mask.png,train/labels/single_rgb_000601.txt,train,4,line_v,G,59,84,57,72,61,96
train/images/single_rgb_000602.png,train/masks/single_rgb_000602_mask.png,train/labels/single_rgb_000602.txt,train,2,circle,R,29,47,20,38,38,56
train/images/single_rgb_000603.png,train/masks/single_rgb_000603_mask.png,train/labels/single_rgb_000603.txt,train,2,circle,B,112,51,102,41,122,61
train/images/single_rgb_000604.png,train/masks/single_rgb_000604_mask.png,train/labels/single_rgb_000604.txt,train,1,square,B,111,57,105,51,117,63
train/images/single_rgb_000605.png,train/masks/single_rgb_000605_mask.png,train/labels/single_rgb_000605.txt,train,2,circle,G,75,75,63,63,87,87
train/images/single_rgb_000606.png,train/masks/single_rgb_000606_mask.png,train/labels/single_rgb_000606.txt,train,1,square,G,63,54,56,47,70,61
train/images/single_rgb_000607.png,train/masks/single_rgb_000607_mask.png,train/labels/single_rgb_000607.txt,train,0,point,B,104,93,102,91,106,95
train/images/single_rgb_000608.png,train/masks/single_rgb_000608_mask.png,train/labels/single_rgb_000608.txt,train,4,line_v,G,57,96,56,80,58,112
train/images/single_rgb_000609.png,train/masks/single_rgb_000609_mask.png,train/labels/single_rgb_000609.txt,train,3,line_h,B,101,36,74,35,127,37
train/images/single_rgb_000610.png,train/masks/single_rgb_000610_mask.png,train/labels/single_rgb_000610.txt,train,0,point,G,69,93,65,89,73,97
train/images/single_rgb_000611.png,train/masks/single_rgb_000611_mask.png,train/labels/single_rgb_000611.txt,train,2,circle,B,103,85,95,77,111,93
train/images/single_rgb_000612.png,train/masks/single_rgb_000612_mask.png,train/labels/single_rgb_000612.txt,train,3,line_h,B,103,96,94,94,112,98
train/images/single_rgb_000613.png,train/masks/single_rgb_000613_mask.png,train/labels/single_rgb_000613.txt,train,1,square,R,33,78,25,70,41,86
train/images/single_rgb_000614.png,train/masks/single_rgb_000614_mask.png,train/labels/single_rgb_000614.txt,train,1,square,R,33,52,26,45,40,59
train/images/single_rgb_000615.png,train/masks/single_rgb_000615_mask.png,train/labels/single_rgb_000615.txt,train,4,line_v,B,93,67,91,49,95,85
train/images/single_rgb_000616.png,train/masks/single_rgb_000616_mask.png,train/labels/single_rgb_000616.txt,train,4,line_v,R,33,74,30,59,36,89
train/images/single_rgb_000617.png,train/masks/single_rgb_000617_mask.png,train/labels/single_rgb_000617.txt,train,4,line_v,R,32,98,30,75,34,121
train/images/single_rgb_000618.png,train/masks/single_rgb_000618_mask.png,train/labels/single_rgb_000618.txt,train,3,line_h,B,99,87,74,84,124,90
train/images/single_rgb_000619.png,train/masks/single_rgb_000619_mask.png,train/labels/single_rgb_000619.txt,train,1,square,R,29,62,24,57,34,67
train/images/single_rgb_000620.png,train/masks/single_rgb_000620_mask.png,train/labels/single_rgb_000620.txt,train,4,line_v,B,97,41,94,16,100,66
train/images/single_rgb_000621.png,train/masks/single_rgb_000621_mask.png,train/labels/single_rgb_000621.txt,train,0,point,B,101,59,98,56,104,62
train/images/single_rgb_000622.png,train/masks/single_rgb_000622_mask.png,train/labels/single_rgb_000622.txt,train,4,line_v,B,109,66,108,54,110,78
train/images/single_rgb_000623.png,train/masks/single_rgb_000623_mask.png,train/labels/single_rgb_000623.txt,train,0,point,R,36,93,32,89,40,97
train/images/single_rgb_000624.png,train/masks/single_rgb_000624_mask.png,train/labels/single_rgb_000624.txt,train,0,point,G,61,74,59,72,63,76
train/images/single_rgb_000625.png,train/masks/single_rgb_000625_mask.png,train/labels/single_rgb_000625.txt,train,1,square,G,63,64,55,56,71,72
train/images/single_rgb_000626.png,train/masks/single_rgb_000626_mask.png,train/labels/single_rgb_000626.txt,train,4,line_v,R,21,88,19,77,23,99
train/images/single_rgb_000627.png,train/masks/single_rgb_000627_mask.png,train/labels/single_rgb_000627.txt,train,1,square,R,22,48,17,43,27,53
train/images/single_rgb_000628.png,train/masks/single_rgb_000628_mask.png,train/labels/single_rgb_000628.txt,train,1,square,B,92,99,87,94,97,104
train/images/single_rgb_000629.png,train/masks/single_rgb_000629_mask.png,train/labels/single_rgb_000629.txt,train,0,point,B,102,66,100,64,104,68
train/images/single_rgb_000630.png,train/masks/single_rgb_000630_mask.png,train/labels/single_rgb_000630.txt,train,3,line_h,B,98,73,72,70,124,76
train/images/single_rgb_000631.png,train/masks/single_rgb_000631_mask.png,train/labels/single_rgb_000631.txt,train,0,point,B,100,61,96,57,104,65
train/images/single_rgb_000632.png,train/masks/single_rgb_000632_mask.png,train/labels/single_rgb_000632.txt,train,0,point,G,63,32,61,30,65,34
train/images/single_rgb_000633.png,train/masks/single_rgb_000633_mask.png,train/labels/single_rgb_000633.txt,train,4,line_v,B,106,28,105,3,107,53
train/images/single_rgb_000634.png,train/masks/single_rgb_000634_mask.png,train/labels/single_rgb_000634.txt,train,3,line_h,B,103,34,75,33,127,35
train/images/single_rgb_000635.png,train/masks/single_rgb_000635_mask.png,train/labels/single_rgb_000635.txt,train,0,point,G,71,28,67,24,75,32
train/images/single_rgb_000636.png,train/masks/single_rgb_000636_mask.png,train/labels/single_rgb_000636.txt,train,4,line_v,B,98,43,96,34,100,52
train/images/single_rgb_000637.png,train/masks/single_rgb_000637_mask.png,train/labels/single_rgb_000637.txt,train,3,line_h,B,101,37,77,34,125,40
train/images/single_rgb_000638.png,train/masks/single_rgb_000638_mask.png,train/labels/single_rgb_000638.txt,train,0,point,G,68,39,65,36,71,42
train/images/single_rgb_000639.png,train/masks/single_rgb_000639_mask.png,train/labels/single_rgb_000639.txt,train,4,line_v,R,21,93,19,75,23,111
train/images/single_rgb_000640.png,train/masks/single_rgb_000640_mask.png,train/labels/single_rgb_000640.txt,train,1,square,R,24,69,19,64,29,74
train/images/single_rgb_000641.png,train/masks/single_rgb_000641_mask.png,train/labels/single_rgb_000641.txt,train,3,line_h,B,104,77,80,74,127,80
train/images/single_rgb_000642.png,train/masks/single_rgb_000642_mask.png,train/labels/single_rgb_000642.txt,train,2,circle,B,103,71,90,58,116,84
train/images/single_rgb_000643.png,train/masks/single_rgb_000643_mask.png,train/labels/single_rgb_000643.txt,train,3,line_h,R,29,89,5,88,53,90
train/images/single_rgb_000644.png,train/masks/single_rgb_000644_mask.png,train/labels/single_rgb_000644.txt,train,4,line_v,G,69,44,67,29,71,59
train/images/single_rgb_000645.png,train/masks/single_rgb_000645_mask.png,train/labels/single_rgb_000645.txt,train,2,circle,G,59,62,53,56,65,68
train/images/single_rgb_000646.png,train/masks/single_rgb_000646_mask.png,train/labels/single_rgb_000646.txt,train,0,point,G,67,74,63,70,71,78
train/images/single_rgb_000647.png,train/masks/single_rgb_000647_mask.png,train/labels/single_rgb_000647.txt,train,1,square,B,100,31,96,27,104,35
train/images/single_rgb_000648.png,train/masks/single_rgb_000648_mask.png,train/labels/single_rgb_000648.txt,train,2,circle,R,24,38,10,24,38,52
train/images/single_rgb_000649.png,train/masks/single_rgb_000649_mask.png,train/labels/single_rgb_000649.txt,train,3,line_h,G,62,100,49,98,75,102
train/images/single_rgb_000650.png,train/masks/single_rgb_000650_mask.png,train/labels/single_rgb_000650.txt,train,3,line_h,R,21,88,2,85,40,91
train/images/single_rgb_000651.png,train/masks/single_rgb_000651_mask.png,train/labels/single_rgb_000651.txt,train,0,point,B,96,90,92,86,100,94
train/images/single_rgb_000652.png,train/masks/single_rgb_000652_mask.png,train/labels/single_rgb_000652.txt,train,4,line_v,G,75,71,74,57,76,85
train/images/single_rgb_000653.png,train/masks/single_rgb_000653_mask.png,train/labels/single_rgb_000653.txt,train,0,point,G,76,32,73,29,79,35
train/images/single_rgb_000654.png,train/masks/single_rgb_000654_mask.png,train/labels/single_rgb_000654.txt,train,2,circle,R,26,60,15,49,37,71
train/images/single_rgb_000655.png,train/masks/single_rgb_000655_mask.png,train/labels/single_rgb_000655.txt,train,4,line_v,B,100,29,97,6,103,52
train/images/single_rgb_000656.png,train/masks/single_rgb_000656_mask.png,train/labels/single_rgb_000656.txt,train,0,point,G,56,81,52,77,60,85
train/images/single_rgb_000657.png,train/masks/single_rgb_000657_mask.png,train/labels/single_rgb_000657.txt,train,2,circle,G,62,89,52,79,72,99
train/images/single_rgb_000658.png,train/masks/single_rgb_000658_mask.png,train/labels/single_rgb_000658.txt,train,2,circle,R,38,56,26,44,50,68
train/images/single_rgb_000659.png,train/masks/single_rgb_000659_mask.png,train/labels/single_rgb_000659.txt,train,4,line_v,B,103,36,100,12,106,60
train/images/single_rgb_000660.png,train/masks/single_rgb_000660_mask.png,train/labels/single_rgb_000660.txt,train,4,line_v,G,63,98,61,77,65,119
train/images/single_rgb_000661.png,train/masks/single_rgb_000661_mask.png,train/labels/single_rgb_000661.txt,train,1,square,R,26,76,20,70,32,82
train/images/single_rgb_000662.png,train/masks/single_rgb_000662_mask.png,train/labels/single_rgb_000662.txt,train,0,point,G,69,51,67,49,71,53
train/images/single_rgb_000663.png,train/masks/single_rgb_000663_mask.png,train/labels/single_rgb_000663.txt,train,2,circle,R,26,45,20,39,32,51
train/images/single_rgb_000664.png,train/masks/single_rgb_000664_mask.png,train/labels/single_rgb_000664.txt,train,3,line_h,B,100,46,71,43,127,49
train/images/single_rgb_000665.png,train/masks/single_rgb_000665_mask.png,train/labels/single_rgb_000665.txt,train,2,circle,G,62,38,56,32,68,44
train/images/single_rgb_000666.png,train/masks/single_rgb_000666_mask.png,train/labels/single_rgb_000666.txt,train,4,line_v,B,105,89,103,60,107,118
train/images/single_rgb_000667.png,train/masks/single_rgb_000667_mask.png,train/labels/single_rgb_000667.txt,train,0,point,B,93,72,90,69,96,75
train/images/single_rgb_000668.png,train/masks/single_rgb_000668_mask.png,train/labels/single_rgb_000668.txt,train,2,circle,R,23,89,11,77,35,101
train/images/single_rgb_000669.png,train/masks/single_rgb_000669_mask.png,train/labels/single_rgb_000669.txt,train,0,point,G,67,69,64,66,70,72
train/images/single_rgb_000670.png,train/masks/single_rgb_000670_mask.png,train/labels/single_rgb_000670.txt,train,3,line_h,B,111,38,90,36,127,40
train/images/single_rgb_000671.png,train/masks/single_rgb_000671_mask.png,train/labels/single_rgb_000671.txt,train,4,line_v,R,25,77,22,51,28,103
train/images/single_rgb_000672.png,train/masks/single_rgb_000672_mask.png,train/labels/single_rgb_000672.txt,train,0,point,G,70,100,67,97,73,103
train/images/single_rgb_000673.png,train/masks/single_rgb_000673_mask.png,train/labels/single_rgb_000673.txt,train,0,point,G,71,57,67,53,75,61
train/images/single_rgb_000674.png,train/masks/single_rgb_000674_mask.png,train/labels/single_rgb_000674.txt,train,0,point,G,56,33,54,31,58,35
train/images/single_rgb_000675.png,train/masks/single_rgb_000675_mask.png,train/labels/single_rgb_000675.txt,train,4,line_v,R,31,79,29,57,33,101
train/images/single_rgb_000676.png,train/masks/single_rgb_000676_mask.png,train/labels/single_rgb_000676.txt,train,1,square,R,30,71,25,66,35,76
train/images/single_rgb_000677.png,train/masks/single_rgb_000677_mask.png,train/labels/single_rgb_000677.txt,train,2,circle,B,104,28,98,22,110,34
train/images/single_rgb_000678.png,train/masks/single_rgb_000678_mask.png,train/labels/single_rgb_000678.txt,train,2,circle,R,22,49,10,37,34,61
train/images/single_rgb_000679.png,train/masks/single_rgb_000679_mask.png,train/labels/single_rgb_000679.txt,train,1,square,G,65,77,60,72,70,82
train/images/single_rgb_000680.png,train/masks/single_rgb_000680_mask.png,train/labels/single_rgb_000680.txt,train,2,circle,G,72,52,65,45,79,59
train/images/single_rgb_000681.png,train/masks/single_rgb_000681_mask.png,train/labels/single_rgb_000681.txt,train,3,line_h,R,38,97,19,96,57,98
train/images/single_rgb_000682.png,train/masks/single_rgb_000682_mask.png,train/labels/single_rgb_000682.txt,train,1,square,G,63,83,55,75,71,91
train/images/single_rgb_000683.png,train/masks/single_rgb_000683_mask.png,train/labels/single_rgb_000683.txt,train,4,line_v,G,57,57,55,40,59,74
train/images/single_rgb_000684.png,train/masks/single_rgb_000684_mask.png,train/labels/single_rgb_000684.txt,train,1,square,G,57,52,50,45,64,59
train/images/single_rgb_000685.png,train/masks/single_rgb_000685_mask.png,train/labels/single_rgb_000685.txt,train,1,square,G,59,90,51,82,67,98
train/images/single_rgb_000686.png,train/masks/single_rgb_000686_mask.png,train/labels/single_rgb_000686.txt,train,2,circle,G,62,57,49,44,75,70
train/images/single_rgb_000687.png,train/masks/single_rgb_000687_mask.png,train/labels/single_rgb_000687.txt,train,3,line_h,R,26,63,0,60,54,66
train/images/single_rgb_000688.png,train/masks/single_rgb_000688_mask.png,train/labels/single_rgb_000688.txt,train,0,point,R,29,94,27,92,31,96
train/images/single_rgb_000689.png,train/masks/single_rgb_000689_mask.png,train/labels/single_rgb_000689.txt,train,2,circle,G,56,79,50,73,62,85
train/images/single_rgb_000690.png,train/masks/single_rgb_000690_mask.png,train/labels/single_rgb_000690.txt,train,0,point,R,34,45,31,42,37,48
train/images/single_rgb_000691.png,train/masks/single_rgb_000691_mask.png,train/labels/single_rgb_000691.txt,train,4,line_v,R,27,33,24,5,30,61
train/images/single_rgb_000692.png,train/masks/single_rgb_000692_mask.png,train/labels/single_rgb_000692.txt,train,1,square,R,26,64,22,60,30,68
train/images/single_rgb_000693.png,train/masks/single_rgb_000693_mask.png,train/labels/single_rgb_000693.txt,train,0,point,G,57,46,53,42,61,50
train/images/single_rgb_000694.png,train/masks/single_rgb_000694_mask.png,train/labels/single_rgb_000694.txt,train,4,line_v,G,56,48,53,32,59,64
train/images/single_rgb_000695.png,train/masks/single_rgb_000695_mask.png,train/labels/single_rgb_000695.txt,train,2,circle,R,32,50,22,40,42,60
train/images/single_rgb_000696.png,train/masks/single_rgb_000696_mask.png,train/labels/single_rgb_000696.txt,train,1,square,R,21,77,12,68,30,86
train/images/single_rgb_000697.png,train/masks/single_rgb_000697_mask.png,train/labels/single_rgb_000697.txt,train,0,point,R,24,38,20,34,28,42
train/images/single_rgb_000698.png,train/masks/single_rgb_000698_mask.png,train/labels/single_rgb_000698.txt,train,2,circle,B,93,80,84,71,102,89
train/images/single_rgb_000699.png,train/masks/single_rgb_000699_mask.png,train/labels/single_rgb_000699.txt,train,3,line_h,B,112,75,82,72,127,78
train/images/single_rgb_000700.png,train/masks/single_rgb_000700_mask.png,train/labels/single_rgb_000700.txt,train,3,line_h,R,27,76,1,74,53,78
train/images/single_rgb_000701.png,train/masks/single_rgb_000701_mask.png,train/labels/single_rgb_000701.txt,train,4,line_v,B,107,37,104,27,110,47
train/images/single_rgb_000702.png,train/masks/single_rgb_000702_mask.png,train/labels/single_rgb_000702.txt,train,1,square,R,35,99,29,93,41,105
train/images/single_rgb_000703.png,train/masks/single_rgb_000703_mask.png,train/labels/single_rgb_000703.txt,train,1,square,R,35,51,30,46,40,56
train/images/single_rgb_000704.png,train/masks/single_rgb_000704_mask.png,train/labels/single_rgb_000704.txt,train,3,line_h,R,30,87,8,86,52,88
train/images/single_rgb_000705.png,train/masks/single_rgb_000705_mask.png,train/labels/single_rgb_000705.txt,train,4,line_v,B,109,74,107,50,111,98
train/images/single_rgb_000706.png,train/masks/single_rgb_000706_mask.png,train/labels/single_rgb_000706.txt,train,1,square,G,60,42,52,34,68,50
train/images/single_rgb_000707.png,train/masks/single_rgb_000707_mask.png,train/labels/single_rgb_000707.txt,train,2,circle,G,60,79,51,70,69,88
train/images/single_rgb_000708.png,train/masks/single_rgb_000708_mask.png,train/labels/single_rgb_000708.txt,train,3,line_h,G,61,84,48,81,74,87
train/images/single_rgb_000709.png,train/masks/single_rgb_000709_mask.png,train/labels/single_rgb_000709.txt,train,1,square,G,66,38,59,31,73,45
train/images/single_rgb_000710.png,train/masks/single_rgb_000710_mask.png,train/labels/single_rgb_000710.txt,train,0,point,B,98,92,95,89,101,95
train/images/single_rgb_000711.png,train/masks/single_rgb_000711_mask.png,train/labels/single_rgb_000711.txt,train,1,square,R,28,57,21,50,35,64
train/images/single_rgb_000712.png,train/masks/single_rgb_000712_mask.png,train/labels/single_rgb_000712.txt,train,3,line_h,G,64,50,52,49,76,51
train/images/single_rgb_000713.png,train/masks/single_rgb_000713_mask.png,train/labels/single_rgb_000713.txt,train,1,square,R,20,99,14,93,26,105
train/images/single_rgb_000714.png,train/masks/single_rgb_000714_mask.png,train/labels/single_rgb_000714.txt,train,3,line_h,G,74,31,55,28,93,34
train/images/single_rgb_000715.png,train/masks/single_rgb_000715_mask.png,train/labels/single_rgb_000715.txt,train,1,square,G,71,45,65,39,77,51
train/images/single_rgb_000716.png,train/masks/single_rgb_000716_mask.png,train/labels/single_rgb_000716.txt,train,4,line_v,B,102,84,99,69,105,99
train/images/single_rgb_000717.png,train/masks/single_rgb_000717_mask.png,train/labels/single_rgb_000717.txt,train,3,line_h,B,97,77,85,76,109,78
train/images/single_rgb_000718.png,train/masks/single_rgb_000718_mask.png,train/labels/single_rgb_000718.txt,train,0,point,G,75,79,71,75,79,83
train/images/single_rgb_000719.png,train/masks/single_rgb_000719_mask.png,train/labels/single_rgb_000719.txt,train,2,circle,G,71,98,64,91,78,105
train/images/single_rgb_000720.png,train/masks/single_rgb_000720_mask.png,train/labels/single_rgb_000720.txt,train,4,line_v,B,109,59,107,48,111,70
train/images/single_rgb_000721.png,train/masks/single_rgb_000721_mask.png,train/labels/single_rgb_000721.txt,train,4,line_v,G,70,95,67,81,73,109
train/images/single_rgb_000722.png,train/masks/single_rgb_000722_mask.png,train/labels/single_rgb_000722.txt,train,3,line_h,G,61,93,39,90,83,96
train/images/single_rgb_000723.png,train/masks/single_rgb_000723_mask.png,train/labels/single_rgb_000723.txt,train,4,line_v,B,99,58,96,34,102,82
train/images/single_rgb_000724.png,train/masks/single_rgb_000724_mask.png,train/labels/single_rgb_000724.txt,train,2,circle,G,58,99,44,85,72,113
train/images/single_rgb_000725.png,train/masks/single_rgb_000725_mask.png,train/labels/single_rgb_000725.txt,train,1,square,B,99,30,91,22,107,38
train/images/single_rgb_000726.png,train/masks/single_rgb_000726_mask.png,train/labels/single_rgb_000726.txt,train,0,point,G,62,88,60,86,64,90
train/images/single_rgb_000727.png,train/masks/single_rgb_000727_mask.png,train/labels/single_rgb_000727.txt,train,3,line_h,G,64,43,37,42,91,44
train/images/single_rgb_000728.png,train/masks/single_rgb_000728_mask.png,train/labels/single_rgb_000728.txt,train,0,point,G,61,62,58,59,64,65
train/images/single_rgb_000729.png,train/masks/single_rgb_000729_mask.png,train/labels/single_rgb_000729.txt,train,1,square,B,99,73,92,66,106,80
train/images/single_rgb_000730.png,train/masks/single_rgb_000730_mask.png,train/labels/single_rgb_000730.txt,train,0,point,G,65,28,63,26,67,30
train/images/single_rgb_000731.png,train/masks/single_rgb_000731_mask.png,train/labels/single_rgb_000731.txt,train,3,line_h,G,63,68,50,65,76,71
train/images/single_rgb_000732.png,train/masks/single_rgb_000732_mask.png,train/labels/single_rgb_000732.txt,train,3,line_h,R,25,94,5,91,45,97
train/images/single_rgb_000733.png,train/masks/single_rgb_000733_mask.png,train/labels/single_rgb_000733.txt,train,2,circle,B,102,53,92,43,112,63
train/images/single_rgb_000734.png,train/masks/single_rgb_000734_mask.png,train/labels/single_rgb_000734.txt,train,4,line_v,B,112,61,110,35,114,87
train/images/single_rgb_000735.png,train/masks/single_rgb_000735_mask.png,train/labels/single_rgb_000735.txt,train,4,line_v,G,61,87,60,59,62,115
train/images/single_rgb_000736.png,train/masks/single_rgb_000736_mask.png,train/labels/single_rgb_000736.txt,train,2,circle,G,66,93,55,82,77,104
train/images/single_rgb_000737.png,train/masks/single_rgb_000737_mask.png,train/labels/single_rgb_000737.txt,train,4,line_v,B,102,65,100,49,104,81
train/images/single_rgb_000738.png,train/masks/single_rgb_000738_mask.png,train/labels/single_rgb_000738.txt,train,4,line_v,G,68,72,66,59,70,85
train/images/single_rgb_000739.png,train/masks/single_rgb_000739_mask.png,train/labels/single_rgb_000739.txt,train,2,circle,R,35,39,24,28,46,50
train/images/single_rgb_000740.png,train/masks/single_rgb_000740_mask.png,train/labels/single_rgb_000740.txt,train,2,circle,R,40,53,27,40,53,66
train/images/single_rgb_000741.png,train/masks/single_rgb_000741_mask.png,train/labels/single_rgb_000741.txt,train,0,point,G,75,100,73,98,77,102
train/images/single_rgb_000742.png,train/masks/single_rgb_000742_mask.png,train/labels/single_rgb_000742.txt,train,3,line_h,B,100,40,87,37,113,43
train/images/single_rgb_000743.png,train/masks/single_rgb_000743_mask.png,train/labels/single_rgb_000743.txt,train,2,circle,B,106,58,95,47,117,69
train/images/single_rgb_000744.png,train/masks/single_rgb_000744_mask.png,train/labels/single_rgb_000744.txt,train,4,line_v,G,61,42,58,24,64,60
train/images/single_rgb_000745.png,train/masks/single_rgb_000745_mask.png,train/labels/single_rgb_000745.txt,train,3,line_h,G,65,99,36,96,94,102
train/images/single_rgb_000746.png,train/masks/single_rgb_000746_mask.png,train/labels/single_rgb_000746.txt,train,2,circle,B,108,63,99,54,117,72
train/images/single_rgb_000747.png,train/masks/single_rgb_000747_mask.png,train/labels/single_rgb_000747.txt,train,0,point,B,92,68,88,64,96,72
train/images/single_rgb_000748.png,train/masks/single_rgb_000748_mask.png,train/labels/single_rgb_000748.txt,train,4,line_v,B,101,69,100,41,102,97
train/images/single_rgb_000749.png,train/masks/single_rgb_000749_mask.png,train/labels/single_rgb_000749.txt,train,0,point,G,72,62,69,59,75,65
train/images/single_rgb_000750.png,train/masks/single_rgb_000750_mask.png,train/labels/single_rgb_000750.txt,train,4,line_v,B,97,70,96,59,98,81
train/images/single_rgb_000751.png,train/masks/single_rgb_000751_mask.png,train/labels/single_rgb_000751.txt,train,3,line_h,G,59,29,33,27,85,31
train/images/single_rgb_000752.png,train/masks/single_rgb_000752_mask.png,train/labels/single_rgb_000752.txt,train,2,circle,R,40,77,29,66,51,88
train/images/single_rgb_000753.png,train/masks/single_rgb_000753_mask.png,train/labels/single_rgb_000753.txt,train,3,line_h,B,108,53,91,51,125,55
train/images/single_rgb_000754.png,train/masks/single_rgb_000754_mask.png,train/labels/single_rgb_000754.txt,train,4,line_v,R,36,73,34,57,38,89
train/images/single_rgb_000755.png,train/masks/single_rgb_000755_mask.png,train/labels/single_rgb_000755.txt,train,3,line_h,G,66,70,50,67,82,73
train/images/single_rgb_000756.png,train/masks/single_rgb_000756_mask.png,train/labels/single_rgb_000756.txt,train,4,line_v,R,28,46,26,16,30,76
train/images/single_rgb_000757.png,train/masks/single_rgb_000757_mask.png,train/labels/single_rgb_000757.txt,train,2,circle,G,59,77,53,71,65,83
train/images/single_rgb_000758.png,train/masks/single_rgb_000758_mask.png,train/labels/single_rgb_000758.txt,train,1,square,B,92,63,87,58,97,68
train/images/single_rgb_000759.png,train/masks/single_rgb_000759_mask.png,train/labels/single_rgb_000759.txt,train,1,square,G,72,85,67,80,77,90
train/images/single_rgb_000760.png,train/masks/single_rgb_000760_mask.png,train/labels/single_rgb_000760.txt,train,2,circle,B,108,66,97,55,119,77
train/images/single_rgb_000761.png,train/masks/single_rgb_000761_mask.png,train/labels/single_rgb_000761.txt,train,3,line_h,G,73,87,56,84,90,90
train/images/single_rgb_000762.png,train/masks/single_rgb_000762_mask.png,train/labels/single_rgb_000762.txt,train,1,square,B,103,42,98,37,108,47
train/images/single_rgb_000763.png,train/masks/single_rgb_000763_mask.png,train/labels/single_rgb_000763.txt,train,3,line_h,R,35,29,12,28,58,30
train/images/single_rgb_000764.png,train/masks/single_rgb_000764_mask.png,train/labels/single_rgb_000764.txt,train,2,circle,B,105,31,91,17,119,45
train/images/single_rgb_000765.png,train/masks/single_rgb_000765_mask.png,train/labels/single_rgb_000765.txt,train,0,point,R,23,100,19,96,27,104
train/images/single_rgb_000766.png,train/masks/single_rgb_000766_mask.png,train/labels/single_rgb_000766.txt,train,4,line_v,R,36,50,33,38,39,62
train/images/single_rgb_000767.png,train/masks/single_rgb_000767_mask.png,train/labels/single_rgb_000767.txt,train,0,point,G,64,39,61,36,67,42
train/images/single_rgb_000768.png,train/masks/single_rgb_000768_mask.png,train/labels/single_rgb_000768.txt,train,0,point,R,25,81,22,78,28,84
train/images/single_rgb_000769.png,train/masks/single_rgb_000769_mask.png,train/labels/single_rgb_000769.txt,train,4,line_v,R,33,73,31,61,35,85
train/images/single_rgb_000770.png,train/masks/single_rgb_000770_mask.png,train/labels/single_rgb_000770.txt,train,4,line_v,G,72,41,69,12,75,70
